id,site_id,site_latitude,site_longitude,city,country,date,hour,sulphurdioxide_so2_column_number_density,sulphurdioxide_so2_column_number_density_amf,sulphurdioxide_so2_slant_column_number_density,sulphurdioxide_cloud_fraction,sulphurdioxide_sensor_azimuth_angle,sulphurdioxide_sensor_zenith_angle,sulphurdioxide_solar_azimuth_angle,sulphurdioxide_solar_zenith_angle,sulphurdioxide_so2_column_number_density_15km,month,carbonmonoxide_co_column_number_density,carbonmonoxide_h2o_column_number_density,carbonmonoxide_cloud_height,carbonmonoxide_sensor_altitude,carbonmonoxide_sensor_azimuth_angle,carbonmonoxide_sensor_zenith_angle,carbonmonoxide_solar_azimuth_angle,carbonmonoxide_solar_zenith_angle,nitrogendioxide_no2_column_number_density,nitrogendioxide_tropospheric_no2_column_number_density,nitrogendioxide_stratospheric_no2_column_number_density,nitrogendioxide_no2_slant_column_number_density,nitrogendioxide_tropopause_pressure,nitrogendioxide_absorbing_aerosol_index,nitrogendioxide_cloud_fraction,nitrogendioxide_sensor_altitude,nitrogendioxide_sensor_azimuth_angle,nitrogendioxide_sensor_zenith_angle,nitrogendioxide_solar_azimuth_angle,nitrogendioxide_solar_zenith_angle,formaldehyde_tropospheric_hcho_column_number_density,formaldehyde_tropospheric_hcho_column_number_density_amf,formaldehyde_hcho_slant_column_number_density,formaldehyde_cloud_fraction,formaldehyde_solar_zenith_angle,formaldehyde_solar_azimuth_angle,formaldehyde_sensor_zenith_angle,formaldehyde_sensor_azimuth_angle,uvaerosolindex_absorbing_aerosol_index,uvaerosolindex_sensor_altitude,uvaerosolindex_sensor_azimuth_angle,uvaerosolindex_sensor_zenith_angle,uvaerosolindex_solar_azimuth_angle,uvaerosolindex_solar_zenith_angle,ozone_o3_column_number_density,ozone_o3_column_number_density_amf,ozone_o3_slant_column_number_density,ozone_o3_effective_temperature,ozone_cloud_fraction,ozone_sensor_azimuth_angle,ozone_sensor_zenith_angle,ozone_solar_azimuth_angle,ozone_solar_zenith_angle,uvaerosollayerheight_aerosol_height,uvaerosollayerheight_aerosol_pressure,uvaerosollayerheight_aerosol_optical_depth,uvaerosollayerheight_sensor_zenith_angle,uvaerosollayerheight_sensor_azimuth_angle,uvaerosollayerheight_solar_azimuth_angle,uvaerosollayerheight_solar_zenith_angle,cloud_cloud_fraction,cloud_cloud_top_pressure,cloud_cloud_top_height,cloud_cloud_base_pressure,cloud_cloud_base_height,cloud_cloud_optical_depth,cloud_surface_albedo,cloud_sensor_azimuth_angle,cloud_sensor_zenith_angle,cloud_solar_azimuth_angle,cloud_solar_zenith_angle,pm2_5
id_bmbxmyt864,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-09-23,11,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20757195353498759,829864.4374996307,-99.67379760742188,37.59918975830078,-90.69636535644533,29.530654907226562,0.11947545409197259,2.4241261482227983,0.2934916317461615,231.70079040517032,0.9698087573047137,-99.67379760742188,37.59918975830078,-90.69636535644533,29.530654907226562,,,,,,,,0.9697941541671098,54212.62109374634,5302.323730468392,60868.48828124589,4302.32373046846,14.079730033873561,0.22075532376764714,-99.6738052368164,37.599334716796875,-90.69637298583984,29.530677795410156,15.723900000000084
id_pjv5u1ntn2,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-04,11,,,,,,,,,,10.0,0.0317616727679795,2019.5753441010645,580.8703079776731,829644.0734758914,-98.06201171875,28.058681488037113,-99.4794692993164,29.29182243347168,,,,,,,,,,,,,,,,,,,,,0.3170733153820387,829666.3750000914,-100.56797790527344,27.510789871215817,-99.4813003540039,29.21329879760742,0.11825873702765814,2.3037159442904147,0.27694416046145626,230.64334106447853,0.4751183986664342,-100.56797790527344,27.510789871215817,-99.4813003540039,29.21329879760742,,,,,,,,0.4456664931404348,72282.66427656525,2940.294646912018,80651.48449034253,1996.5014830329478,12.029537963671853,0.3104401229919368,-100.55800374122057,27.625792932865004,-99.4807294507038,29.229450742493274,17.212700000000062
id_kfct5wxnpw,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-05,11,,,,,,,,,,10.0,0.027480562977581124,4432.136691126316,2956.987286257815,829497.557330083,70.65597534179688,10.869836807250975,-101.92923736572267,24.74942779541016,,,,,,,,,,,,,,,,,,,,,-0.9219402901606883,829511.4999998151,76.57715868061737,10.68834249974821,-101.99806390914901,24.75527694535017,0.11788051853745317,2.1474530560181684,0.25754267961075283,223.2879095376294,0.884082558180499,76.57715868061737,10.68834249974821,-101.99806390914901,24.75527694535017,,,,,,,,,,,,,,,,,,,17.584400000000034
id_dgbhuorva7,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-06,10,-0.0002859271480701671,0.8485739827155494,-0.00024263033992609235,0.0,73.68390655517578,43.112815856933594,-105.57322692871094,20.375814437866214,-0.00010640083928591785,10.0,0.02763684839010052,2331.6584472654677,1944.6762695311188,829279.312499944,71.84400177001953,42.99192428588867,-105.59844970703126,20.427593231201172,5.253322524367477e-05,1.745733607094617e-05,3.5075885534749795e-05,0.00010657845996319528,8613.737191735108,-0.9771684408187207,0.02365086786448796,829303.562499944,73.68390655517578,43.112815856933594,-105.57322692871094,20.375814437866214,5.179068102733814e-05,1.1538863182067092,-7.089001883286504e-06,0.0,20.375814437866214,-105.57322692871094,43.112815856933594,73.68390655517578,-0.9771651029586133,829303.562499944,73.68390655517578,43.112815856933594,-105.57322692871094,20.375814437866214,0.11676373332738088,2.4324026107786443,0.28910827636716796,227.90122985838306,0.0,73.68390655517578,43.112815856933594,-105.57322692871094,20.375814437866214,,,,,,,,,,,,,,,,,,,16.40060000000012
id_4am4dwxtup,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-07,10,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3802214860917046,829108.7500000545,71.67095947265625,61.87460708618163,-111.1535873413086,16.15102767944336,0.1169278398156243,3.0075206756593773,0.35718679428102934,223.46995544435063,0.9623786211014427,71.67095947265625,61.87460708618163,-111.1535873413086,16.15102767944336,,,,,,,,0.961943268775875,24462.11914062335,11267.33496093674,28065.537109373105,10267.334960936807,50.860904693600084,0.3343624770641101,71.67095184326172,61.87445831298829,-111.15357208251955,16.151077270507812,13.607200000000091
id_sxanhrclxl,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-11,11,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7505002617835659,829324.8749999624,74.5750503540039,33.95085144042968,-109.09046936035158,22.724252700805664,0.11918175965547022,2.3426291942595374,0.28431668877600336,229.86984252928647,0.8492448925971601,74.5750503540039,33.95085144042968,-109.09046936035158,22.724252700805664,,,,,,,,,,,,,,,,,,,14.565100000000053
id_bmaroqphiz,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-12,10,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5767123699189969,829115.3125000913,72.24207305908203,56.68898773193359,-114.73693084716798,18.611587524414062,0.11730220913888316,2.885687828064283,0.3448287546635054,229.78121948244717,1.0000000000001101,72.24207305908203,56.68898773193359,-114.73693084716798,18.611587524414062,,,,,,,,0.9999999999999769,56814.353069270685,4938.943637991184,64256.58761464616,3938.943741905275,19.642436026610365,0.3168964331444118,72.24420826675585,56.68891767919724,-114.69636383345592,18.607718802722587,13.181699999999966
id_p72iu8ty52,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-13,12,-0.00031530883279633226,0.7500808835030595,-0.0002365071268286869,0.19068764150145193,-97.2974853515625,63.68518447875977,-103.01644134521484,38.13066864013672,-9.125853102888257e-05,10.0,0.02744238451122626,2258.9294433588716,1909.6630859370744,829630.562499815,-95.66204071044922,63.736873626708984,-103.05411529541016,38.13801956176758,5.597111521638739e-05,2.2433057893070566e-05,3.353805368533802e-05,0.00013715570094065694,8613.732196096054,-0.44093155860906713,0.06403472274542703,829685.3125001098,-97.2974853515625,63.68518447875977,-103.01644134521484,38.13066864013672,0.00012245718971827757,1.1755115985871918,8.609121141490735e-05,0.19068764150145193,38.13066864013672,-103.01644134521484,63.68518447875977,-97.2974853515625,-0.4409350752831089,829685.3125001098,-97.2974853515625,63.68518447875977,-103.01644134521484,38.13066864013672,0.11747465282680158,3.3647468090061827,0.3958183526993322,224.22547912600623,0.19157040119173677,-97.2974853515625,63.68518447875977,-103.01644134521484,38.13066864013672,1158.3776530786683,88312.48189968643,4.752633915250176,63.78388214111328,-97.28897094726562,-103.00973510742188,38.16551971435547,,,,,,,,,,,,10.387900000000045
id_824y834k2z,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-14,11,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04416811093689086,829626.3125002019,-98.87566375732422,46.28636169433594,-105.23153686523438,33.67384719848633,0.118230842053919,2.5341882705694645,0.30402565002448806,225.97642517095343,1.0000000000002434,-98.87566375732422,46.28636169433594,-105.23153686523438,33.67384719848633,,,,,,,,0.9999999999999325,26172.210937498232,10699.005859374278,30343.59960937295,9699.005859374345,79.33544921874464,0.31856423616407153,-98.87567138671875,46.28647232055664,-105.23153686523438,33.67387008666992,20.0765
id_f29kd5vlhs,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-18,10,-0.00016755898227516328,0.7793650761928316,-0.00013060197888539342,0.1711215205118589,71.19736896933105,66.01976295010051,-125.22116994669254,17.32229150349073,-4.421291529210073e-05,10.0,,,,,,,,,3.45411698215467e-05,-5.88389927419941e-07,3.4544023286174767e-05,0.00011300602724021831,9580.314925608245,0.20546080346739348,0.2583034784138741,828970.374999944,71.19736896933105,66.01976295010051,-125.22116994669254,17.32229150349073,0.0001659847790714249,1.1438581033855155,0.0001222950194987829,0.1711215205118589,17.32229150349073,-125.22116994669254,66.01976295010051,71.19736896933105,0.205490985534291,828970.374999944,71.19736896933105,66.01976295010051,-125.22116994669254,17.32229150349073,0.11584612252573823,3.3915091393261343,0.39822648994307686,220.64445280777073,0.17594669737063634,71.19736896933105,66.01976295010051,-125.22116994669254,17.32229150349073,,,,,,,,,,,,,,,,,,,9.116200000000012
id_ubzpcjeldn,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-19,11,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17341658501268756,829605.2315162027,-98.22802697817764,53.18925775915847,-107.61867210642161,35.86236560103131,0.11590124108932151,2.848024964871168,0.33481708575296404,226.59779723058816,0.7531367623109947,-98.22802697817764,53.18925775915847,-107.61867210642161,35.86236560103131,,,,,,,,0.747299492359111,47301.445312496806,6398.939941405818,53850.91406249636,5398.939941405885,9.138904571532587,0.33123552799222616,-98.22966766357422,53.18941879272461,-107.60267639160156,35.860607147216804,9.24660000000002
id_ic3v1oabsc,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-20,11,,,,,,,,,,10.0,0.029136683946400316,2231.5502097253684,1211.6173446686414,829500.2676983606,-98.06536869343354,28.058311463311412,-110.56651974494415,31.590152618890933,,,,,,,,,,,,,,,,,,,,,-0.21420535445215677,829521.9375000914,-100.54495239257812,27.802192687988285,-110.57848358154297,31.55331802368164,0.11358922719956695,2.33180212974574,0.26900827884677037,229.5030822754159,0.40357804298405325,-100.54495239257812,27.802192687988285,-110.57848358154297,31.55331802368164,,,,,,,,0.40213549137112764,75442.9453124949,2597.8337402341995,84432.2421874943,1597.8334960936422,12.24632549285806,0.31509274244306346,-100.54496002197266,27.802303314208988,-110.57847595214844,31.553333282470707,12.826900000000077
id_fen86w6ue2,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-25,11,,,,,,,,,,10.0,0.03258902579545248,4800.8857421864295,4996.128417967636,829508.7499998151,-97.6653060913086,38.12844467163087,-112.61727142333984,33.76700592041015,,,,,,,,,,,,,,,,,,,,,-0.30411942099410594,829530.6249999763,-99.6509833383099,37.90427562865896,-112.66583450892038,33.736439514570904,0.11699350411870635,2.4509829313151363,0.2906677018018893,227.81330326500574,0.6890923713225404,-99.6509833383099,37.90427562865896,-112.66583450892038,33.736439514570904,,,,,,,,0.6069268307564588,38548.30135975297,7946.381843124124,43805.82620933071,6946.381884156571,7.49105621531761,0.25960720325237924,-99.6524451913879,37.90068871131078,-112.64712757558239,33.73272427840553,15.576300000000083
id_ooxeddu88a,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-26,11,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7254980206489073,829411.687499944,-102.7129135131836,2.9985673427581783,-116.40097808837889,29.617868423461914,0.11643675714730431,2.1070103645323286,0.24913835525511013,226.69847106932065,0.9999999999999325,-102.7129135131836,2.9985673427581783,-116.40097808837889,29.617868423461914,,,,,,,,,,,,,,,,,,,14.719600000000057
id_es7gajc3cd,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-27,11,-0.00010731312631390586,0.8865164865961216,-9.519235839511924e-05,0.004106614578791344,74.59234548010733,33.71703423654751,-121.34099147517603,25.69340187524724,-4.349058634662824e-05,10.0,0.026288830895632123,2934.066523002878,2170.364371879053,829211.9751023477,72.43156920095244,33.832686616056876,-121.3488222574627,25.69941570410075,4.4456484192195164e-05,1.0073544221928913e-05,3.438293622121766e-05,8.852522582930997e-05,8613.735233365764,-0.866716575819919,0.029866322864910866,829233.2499999625,74.59234548010733,33.71703423654751,-121.34099147517603,25.69340187524724,0.00010872471092010622,1.1451186926955883,5.937976929374726e-05,0.004106614578791344,25.69340187524724,-121.34099147517603,33.71703423654751,74.59234548010733,-0.8667085861579957,829233.2499999625,74.59234548010733,33.71703423654751,-121.34099147517603,25.69340187524724,0.11625047415722814,2.327939793503621,0.2754549946252102,226.41290832374878,0.004603485978575168,74.59234548010733,33.71703423654751,-121.34099147517603,25.69340187524724,,,,,,,,,,,,,,,,,,,13.335900000000048
id_80ux19b7hd,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-10-28,10,-0.00016121786633789477,0.9431707967674038,-0.00012850488903676366,0.25062713499898975,72.24296434105523,56.687891221420664,-128.04392715923325,22.035082712294255,-4.966560149577591e-05,10.0,0.02903579037083935,2218.3741784409235,2391.9145306929768,829014.9619134212,70.55340296926337,56.97191407557891,-128.0861649108615,22.00613742116111,,,,,,,,,,,,,0.00016887730657798867,1.0854264946447902,0.00011633927173929068,0.25062713499898975,22.035082712294255,-128.04392715923325,56.687891221420664,72.24296434105523,-1.4134167455259468,829044.8279538861,72.24296434105523,56.687891221420664,-128.04392715923325,22.035082712294255,0.11620769271647102,2.867044677116544,0.33940264862420993,227.88730759951935,0.25246376038501617,72.24296434105523,56.687891221420664,-128.04392715923325,22.035082712294255,,,,,,,,0.2435548752546146,38123.597656247424,8036.118652343208,43204.19921874708,7036.118652343275,6.217873096465644,0.25523558259008594,72.24569702148438,56.68770980834961,-128.005126953125,22.026334762573242,12.520300000000056
id_poa5f5aq40,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-11-02,10,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7565969228743712,829117.8749999624,72.90943908691406,50.51328659057617,-129.04437255859375,24.253780364990234,0.11563619971274806,2.6289126873015167,0.30975514650343444,232.12168884276292,0.9999999999999547,72.90943908691406,50.51328659057617,-129.04437255859375,24.253780364990234,,,,,,,,0.9999999999999325,35983.66406249757,8470.262695311929,41372.257812497206,7470.262695311996,20.285116195677343,0.25310567021368224,72.90943145751953,50.51318359375001,-129.04434204101562,24.253803253173825,13.48400000000004
id_n2azn074x8,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-11-03,10,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.486312121152845,828963.999999944,71.19428253173828,66.01526641845703,-137.2308807373047,21.119911193847656,0.11498760432004153,3.485867023467782,0.4062996208667481,233.74253845213266,0.8097435832023074,71.19428253173828,66.01526641845703,-137.2308807373047,21.119911193847656,,,,,,,,,,,,,,,,,,,13.173500000000004
id_mf7czuvlk1,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-11-04,11,0.00019574443285821298,0.75876480340966,0.00014852399181110556,0.14903037250043602,-98.2279281616211,53.18905639648438,-116.02912139892577,37.84964370727539,5.973433144391241e-05,11.0,0.030722721609694113,2409.7366030205535,3578.948140660424,829556.794216931,-96.52744654365804,53.45560965925814,-115.98194437407159,37.90171387790337,6.277871580096653e-05,2.9745302526865637e-05,3.3033407817132685e-05,0.00013126521662344738,8613.723566423729,-0.12228499352933322,0.05461562052369719,829590.3125000914,-98.2279281616211,53.18905639648438,-116.02912139892577,37.84964370727539,0.000197167391888819,1.323534011840966,0.00019929344125559886,0.14903037250043602,37.84964370727539,-116.02912139892577,53.18905639648438,-98.2279281616211,-0.12230741232634938,829590.3125000914,-98.2279281616211,53.18905639648438,-116.02912139892577,37.84964370727539,0.11380010843278231,2.868984937668163,0.3311665654182799,230.85647583010356,0.15251195430757294,-98.2279281616211,53.18905639648438,-116.02912139892577,37.84964370727539,,,,,,,,0.15249431133269234,75823.20312499488,2530.959960937329,82377.79687499444,1795.6635742186288,10.373866081237093,0.27723968029020346,-98.22793579101562,53.18917846679687,-116.02910614013673,37.84967422485352,10.583600000000049
id_2l0xdrm0o6,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-11-08,10,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.865966200827722,829037.4374996311,71.66424560546875,61.87345504760742,-137.43997192382812,23.1509895324707,0.11347389221186358,3.081260681150973,0.35513478517516545,225.5531616209934,0.7413551211353818,71.66424560546875,61.87345504760742,-137.43997192382812,23.1509895324707,,,,,,,,0.7429269552230333,24860.953124998323,11171.313476561745,28518.371093748076,10171.313476561814,13.530807495116274,0.27270516753194873,71.66423797607422,61.87334060668945,-137.43992614746094,23.15102195739746,9.671300000000036
id_fjpfb7w4qj,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-11-09,11,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17934292554850553,829642.8749997782,-97.7148666381836,58.82032012939453,-117.39236450195314,39.72383499145508,0.11182934790846696,3.0894837379447306,0.34915006160726747,225.07267761224452,0.948884725570425,-97.7148666381836,58.82032012939453,-117.39236450195314,39.72383499145508,,,,,,,,0.949178397655423,29104.287109373035,10062.941406249322,33445.820312497744,9062.941406249389,9.33665657043394,0.2643664479255498,-97.71487426757814,58.8204460144043,-117.39234924316406,39.723873138427734,13.1108000000001
id_3x1h0e9ktp,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-11-10,11,-0.00020882743410764715,0.8030855655669624,-0.00016770629736128062,0.26308813691137445,-99.65543365478516,37.90117263793946,-120.80416870117189,35.71199035644531,-7.144205301301071e-05,11.0,0.0353611707687409,2604.697753906479,2924.281982422132,829566.375000073,-97.66951751708984,38.12886428833008,-120.75313568115234,35.73822021484376,4.480858842725563e-05,9.487186616751656e-06,3.5321401810503973e-05,9.642030636313652e-05,9580.222508446746,-0.41019415855404945,0.1499710828065771,829588.062499944,-99.65543365478516,37.90117263793946,-120.80416870117189,35.71199035644531,-8.030325989238376e-05,1.2705746889113523,-0.00016029132530092112,0.26308813691137445,35.71199035644531,-120.80416870117189,37.90117263793946,-99.65543365478516,-0.4101920723914823,829588.062499944,-99.65543365478516,37.90117263793946,-120.80416870117189,35.71199035644531,0.10988315194844459,2.4865498542783966,0.2769569754600338,222.83465576170371,0.26625800132749666,-99.65543365478516,37.90117263793946,-120.80416870117189,35.71199035644531,,,,,,,,0.2666466534137546,66332.44531249552,3610.7097167966313,74154.117187495,2716.2629394529417,14.19093704223537,0.24721951782701732,-99.65544128417969,37.9012794494629,-120.80416107177734,35.71200942993165,16.948900000000123
id_wyh9nj43yp,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-11-11,11,-5.8714460465132204e-05,0.7382750511170246,-4.3347419705246696e-05,0.07496872544289461,-102.76921081542969,2.717251062393188,-125.11206054687501,31.858621597290043,-2.1351139366745506e-05,11.0,0.035160959572774826,2994.1443379890657,2877.350954215795,829460.1461188177,-81.0313683235201,3.0023508490133364,-125.0937262726079,31.87244575230348,5.709477045457508e-05,1.999033702304807e-05,3.710443343152701e-05,0.00010213280620520197,8613.728822033263,-0.88514310121546,0.037959922105078106,829476.2500000914,-102.76921081542969,2.717251062393188,-125.11206054687501,31.858621597290043,0.00022892319248060423,1.0651082992554883,0.00018358630768491115,0.07496872544289461,31.858621597290043,-125.11206054687501,2.717251062393188,-102.76921081542969,-0.8851349949837706,829476.2500000914,-102.76921081542969,2.717251062393188,-125.11206054687501,31.858621597290043,0.11160086840392389,2.185390233993771,0.2475574910640989,228.81329345705646,0.07958874851466102,-102.76921081542969,2.717251062393188,-125.11206054687501,31.858621597290043,,,,,,,,,,,,,,,,,,,12.927900000000074
id_o4u042vm79,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-11-15,11,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04424352571366249,829661.8124996308,-98.880126953125,46.2872657775879,-121.82980346679688,37.49679183959961,0.11416935920710251,2.596165418623723,0.30076169967637983,228.30767822255467,0.999999999999555,-98.880126953125,46.2872657775879,-121.82980346679688,37.49679183959961,,,,,,,,0.9999999999999325,26656.2128906232,10573.344726561787,30713.187499997926,9573.344726561854,147.36940002440411,0.26114469766615056,-98.88013458251953,46.287376403808594,-121.82979583740234,37.49681091308594,11.887900000000029
id_a52dxr2ehf,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-11-16,11,,,,,,,,,,11.0,0.03498121351004032,2439.8623046877688,3783.7062988285415,829557.6875000914,-97.49012756347656,16.066429138183594,-125.92198181152344,33.6856575012207,2.97345843221663e-05,1.9057507466743876e-06,3.6033255865426074e-05,7.39904227617031e-05,7311.869140622883,-0.5244395175328492,0.21914702131545455,829577.99999976,-101.54289553638438,15.859159253131974,-125.91852002830623,33.653783542212985,-3.115284355444777e-05,0.9184326396361242,-8.684451023571057e-05,0.4103698341255299,33.63836669921875,-125.92967224121094,15.720011711120602,-101.55426788330078,-0.5244216000929075,829577.99999976,-101.54289553638438,15.859159253131974,-125.91852002830623,33.653783542212985,0.11184683323008071,2.2508396592510183,0.25549923915074096,224.91090479909695,0.5065954971259056,-101.54289553638438,15.859159253131974,-125.91852002830623,33.653783542212985,,,,,,,,,,,,,,,,,,,14.98590000000007
id_g98vl3d9x1,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-11-17,11,,,,,,,,,,11.0,0.03816705942154351,2407.740234375265,2059.278564453352,829411.1250000914,72.6229019165039,23.316110610961914,-131.08370971679688,30.072727203369137,,,,,,,,,,,,,,,,,,,,,-1.438579959563277,829428.2861468779,75.53584945247955,23.09784106512229,-131.08329001167007,30.085426970857437,0.1117291393614298,2.2854504443286023,0.25932465656545045,228.63150036745162,0.5689661563347882,75.53584945247955,23.09784106512229,-131.08329001167007,30.085426970857437,,,,,,,,,,,,,,,,,,,10.812100000000031
id_yrv7aar418,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-11-18,10,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3635253569053047,829250.1666040985,72.90451889805992,50.51447380936356,-137.55030235325617,26.880265288065683,0.11438919447437025,2.699269063016804,0.31460798206223184,230.77416299938153,0.666146606568467,72.90451889805992,50.51447380936356,-137.55030235325617,26.880265288065683,,,,,,,,0.539031794739418,48886.39278817408,6086.485298909312,55483.54194497801,5086.485338795966,7.627141287825225,0.22932356198219786,72.9069737623925,50.51436712399997,-137.5212678406146,26.868464434881815,11.911300000000052
id_uq91qc4ftg,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-11-23,10,,,,,,,,,,11.0,0.029583673924206348,2237.2097167967736,1730.069458007734,829345.8749999624,71.8345718383789,42.991390228271484,-137.4955291748047,28.526319503784176,,,,,,,,,,,,,,,,,,,,,-1.4959324598314026,829368.6250000914,73.67451477050781,43.11317443847656,-137.5315704345703,28.477245330810547,0.1091737821698309,2.5364458560946397,0.2818779051304174,232.89611816408814,0.5092836022377575,73.67451477050781,43.11317443847656,-137.5315704345703,28.477245330810547,,,,,,,,0.5092819929122581,68069.2812499954,3430.0620117185185,76919.3749999948,2430.062011718586,9.287596702575057,0.22882080078123457,73.67450714111328,43.11307907104492,-137.53155517578125,28.477260589599606,11.16400000000004
id_npwte5gn2j,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-11-24,10,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9844486117364061,829203.1250000913,71.65852355957031,61.875858306884766,-145.08813476562503,25.693706512451172,0.11169631779195108,3.177424669266097,0.36048147082332765,233.96276855471328,0.5042255520821173,71.65852355957031,61.875858306884766,-145.08813476562503,25.693706512451172,,,,,,,,0.504777967929806,65243.6601562456,3838.761962890366,72804.00781249508,2838.7619628904336,7.894508361815873,0.24062262475488946,71.65851593017578,61.875743865966804,-145.08807373046875,25.6937370300293,17.13960000000006
id_zhbzuvk6uc,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-11-25,11,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.691600024700241,829805.3125000914,-97.71689605712892,58.822807312011726,-123.36978912353516,40.64638137817383,0.10962437838317171,3.210406303406115,0.35566207766536817,228.65129089357987,1.0000000000001101,-97.71689605712892,58.822807312011726,-123.36978912353516,40.64638137817383,,,,,,,,1.0000000368509896,57551.582563996046,4832.281692011372,65141.51611272589,3832.281652262114,44.5010436099994,0.27207944228946723,-97.71700023508404,58.822910172981565,-123.36916072139402,40.646165351094126,17.125700000000062
id_nom1xiwpyp,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-12-01,11,,,,,,,,,,12.0,0.04373282194139026,2837.5090332040677,2960.157470704108,829815.3125002757,-97.11839294433594,46.20584487915039,-127.41830444335938,38.17649459838867,,,,,,,,,,,,,,,,,,,,,-0.25624248385436754,829844.1875002388,-98.91159057617188,45.96974563598633,-127.45120239257814,38.1389274597168,0.11341740936044142,2.6651432514198343,0.3064362406731534,229.62927246100358,0.5753464698793159,-98.91159057617188,45.96974563598633,-127.45120239257814,38.1389274597168,,,,,,,,0.6405812501906917,53834.03124999637,5388.581542968386,60243.06640624593,4388.5815429684535,4.937698364257479,0.2737408280372435,-98.9115982055664,45.969841003417976,-127.45118713378906,38.138946533203125,32.65460000000021
id_ch1ka756uf,624d2f9a994194001ddccbb6,0.28863,32.60297,Kampala,Uganda,2023-12-04,10,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4127589464186983,829423.3124999624,72.86483764648438,50.8486328125,-143.95938110351562,28.27307319641113,0.11214020848273723,2.6924269199370117,0.30709999799727,228.61245727538028,0.9999999999999547,72.86483764648438,50.8486328125,-143.95938110351562,28.27307319641113,,,,,,,,0.9999999660483548,42657.83516928084,7182.947935876713,48217.74801164889,6182.947969828358,17.383688144728033,0.2729683081011672,72.86564883189516,50.84851466727091,-143.9509930784505,28.268575385161444,8.26960000000005
